2026-07-25T00:25:52Z P2 start sleep=0.5s max=5 done_already=0
2026-07-25T00:25:52Z queue size after filters: 59422
2026-07-25T00:25:58Z hit TJ_MAX_DOWNLOADS=5
2026-07-25T00:39:14Z progress done=231 stats={'ok': 218, 'parking': 0, 'fail': 13, 'skip': 0, 'bytes': 51442822}
2026-07-25T00:39:34Z progress done=236 stats={'ok': 223, 'parking': 0, 'fail': 13, 'skip': 0, 'bytes': 52334600}
2026-07-25T00:40:01Z progress done=241 stats={'ok': 227, 'parking': 0, 'fail': 14, 'skip': 0, 'bytes': 52626395}
2026-07-25T00:40:10Z progress done=246 stats={'ok': 232, 'parking': 0, 'fail': 14, 'skip': 0, 'bytes': 53655403}
2026-07-25T00:40:24Z progress done=251 stats={'ok': 237, 'parking': 0, 'fail': 14, 'skip': 0, 'bytes': 53726014}
2026-07-25T00:40:45Z progress done=256 stats={'ok': 242, 'parking': 0, 'fail': 14, 'skip': 0, 'bytes': 53740924}
2026-07-25T00:41:08Z progress done=261 stats={'ok': 246, 'parking': 0, 'fail': 15, 'skip': 0, 'bytes': 53753829}
2026-07-25T00:41:16Z progress done=266 stats={'ok': 251, 'parking': 0, 'fail': 15, 'skip': 0, 'bytes': 53769252}
2026-07-25T00:41:44Z progress done=271 stats={'ok': 256, 'parking': 0, 'fail': 15, 'skip': 0, 'bytes': 54241972}
2026-07-25T00:41:56Z progress done=276 stats={'ok': 261, 'parking': 0, 'fail': 15, 'skip': 0, 'bytes': 54808914}
2026-07-25T00:42:18Z progress done=281 stats={'ok': 265, 'parking': 0, 'fail': 16, 'skip': 0, 'bytes': 55278796}
2026-07-25T00:42:42Z progress done=286 stats={'ok': 269, 'parking': 0, 'fail': 17, 'skip': 0, 'bytes': 55727534}
2026-07-25T00:42:50Z progress done=291 stats={'ok': 274, 'parking': 0, 'fail': 17, 'skip': 0, 'bytes': 56294811}
2026-07-25T00:43:05Z progress done=296 stats={'ok': 279, 'parking': 0, 'fail': 17, 'skip': 0, 'bytes': 56900654}
2026-07-25T00:43:27Z progress done=301 stats={'ok': 283, 'parking': 0, 'fail': 18, 'skip': 0, 'bytes': 57371435}
2026-07-25T00:43:49Z progress done=306 stats={'ok': 287, 'parking': 0, 'fail': 19, 'skip': 0, 'bytes': 57842091}
2026-07-25T00:43:57Z progress done=311 stats={'ok': 292, 'parking': 0, 'fail': 19, 'skip': 0, 'bytes': 58404703}
2026-07-25T00:44:14Z progress done=316 stats={'ok': 297, 'parking': 0, 'fail': 19, 'skip': 0, 'bytes': 58981484}
2026-07-25T00:44:29Z progress done=321 stats={'ok': 302, 'parking': 0, 'fail': 19, 'skip': 0, 'bytes': 59555036}
2026-07-25T00:44:52Z progress done=326 stats={'ok': 306, 'parking': 0, 'fail': 20, 'skip': 0, 'bytes': 60021636}
2026-07-25T00:45:03Z progress done=331 stats={'ok': 311, 'parking': 0, 'fail': 20, 'skip': 0, 'bytes': 60593754}
2026-07-25T00:45:27Z progress done=336 stats={'ok': 316, 'parking': 0, 'fail': 20, 'skip': 0, 'bytes': 61163801}
2026-07-25T00:45:35Z progress done=341 stats={'ok': 321, 'parking': 0, 'fail': 20, 'skip': 0, 'bytes': 61758435}
2026-07-25T00:46:01Z progress done=346 stats={'ok': 325, 'parking': 0, 'fail': 21, 'skip': 0, 'bytes': 62222655}
2026-07-25T00:46:09Z progress done=351 stats={'ok': 330, 'parking': 0, 'fail': 21, 'skip': 0, 'bytes': 62796705}
2026-07-25T00:46:30Z progress done=356 stats={'ok': 334, 'parking': 0, 'fail': 22, 'skip': 0, 'bytes': 63262577}
2026-07-25T00:46:54Z progress done=361 stats={'ok': 338, 'parking': 0, 'fail': 23, 'skip': 0, 'bytes': 63711662}
2026-07-25T00:47:06Z progress done=366 stats={'ok': 343, 'parking': 0, 'fail': 23, 'skip': 0, 'bytes': 64321004}
2026-07-25T00:47:29Z progress done=371 stats={'ok': 347, 'parking': 0, 'fail': 24, 'skip': 0, 'bytes': 64782202}
2026-07-25T00:47:39Z progress done=376 stats={'ok': 352, 'parking': 0, 'fail': 24, 'skip': 0, 'bytes': 65364857}
2026-07-25T00:48:01Z progress done=381 stats={'ok': 356, 'parking': 0, 'fail': 25, 'skip': 0, 'bytes': 65840361}
2026-07-25T00:48:15Z progress done=386 stats={'ok': 361, 'parking': 0, 'fail': 25, 'skip': 0, 'bytes': 66424059}
2026-07-25T00:48:33Z progress done=391 stats={'ok': 366, 'parking': 0, 'fail': 25, 'skip': 0, 'bytes': 67006975}
2026-07-25T00:48:45Z progress done=396 stats={'ok': 371, 'parking': 0, 'fail': 25, 'skip': 0, 'bytes': 67584737}
2026-07-25T00:49:07Z progress done=401 stats={'ok': 375, 'parking': 0, 'fail': 26, 'skip': 0, 'bytes': 68041254}
2026-07-25T00:49:17Z progress done=406 stats={'ok': 380, 'parking': 0, 'fail': 26, 'skip': 0, 'bytes': 68629600}
2026-07-25T00:49:38Z progress done=411 stats={'ok': 385, 'parking': 0, 'fail': 26, 'skip': 0, 'bytes': 69210688}
2026-07-25T00:50:03Z progress done=416 stats={'ok': 389, 'parking': 0, 'fail': 27, 'skip': 0, 'bytes': 69676812}
2026-07-25T00:50:11Z progress done=421 stats={'ok': 394, 'parking': 0, 'fail': 27, 'skip': 0, 'bytes': 70265807}
